INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,DEU,2015,41.24411,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,DNK,2013,54.37869,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,DNK,2014,53.39571,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,DOM,2013,19.38141,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ECU,2013,26.76116,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ECU,2015,46.52545,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ESP,2014,40.67494,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ESP,2015,42.10771,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,EST,2014,57.04452,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,EST,2015,61.35242,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,FIN,2014,52.51108,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,FIN,2015,51.16373,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,FRA,2014,39.73311,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,FRA,2015,40.14100,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,GHA,2014,62.02865,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,GRC,2015,49.66997,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,HND,2010,47.27898,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,HND,2015,47.19452,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,HRV,2015,51.16935,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,HUN,2014,41.49676,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,HUN,2015,48.02178,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ISL,2015,46.42857,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ITA,2014,43.86242,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ITA,2015,43.27499,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,KOR,2014,53.54008,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,KOR,2015,54.16431,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,LKA,2015,66.61188,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,LTU,2014,61.30453,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,LTU,2015,67.38265,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,LUX,2014,50,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,LUX,2015,56.04622,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,LVA,2014,63.16964,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,LVA,2015,64.21801,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MDA,2014,74.84086,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MDA,2015,73.78381,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MEX,2014,41.03764,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MEX,2015,39.21565,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MKD,2014,49.26063,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MKD,2015,49.96808,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MLI,2014,26.32916,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MLI,2015,53.62229,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MLT,2014,24.81180,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MLT,2015,36.09053,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MNG,2014,43.97021,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,MNG,2015,55.72925,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,NIC,2009,36.18806,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,NLD,2014,38.43416,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,NLD,2015,39.85507,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PAK,2014,37.35594,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PAK,2015,37.01110,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PAN,2013,55.11579,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PAN,2016,57.32039,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PER,2013,43.61093,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PHL,2014,57.94343,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PHL,2015,57.90213,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PRT,2014,45.72887,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PRT,2015,47.05291,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PRY,2010,35.92306,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PSE,2014,20,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,PSE,2015,16.90141,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ROU,2014,65.78870,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ROU,2015,63.99144,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,RUS,2014,54.05815,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SLV,2013,18.25826,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SRB,2014,54.80578,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SRB,2015,53.70286,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SVK,2014,44.90482,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SVK,2015,47.39884,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SWE,2014,50.68922,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SWE,2015,51.52838,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SXM,2013,35.81585,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,SYC,2012,0,NA,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,TGO,2015,44.57185,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,TUR,2014,36.82672,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,TUR,2015,38.39693,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,UGA,2012,39.46970,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,URY,2013,0,NA,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,VNM,2014,56.30137,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,VNM,2015,57.12267,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.1,ZAF,2014,41.40738,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ARM,2014,66.33718,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ARM,2015,40.12060,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,AUT,2014,37.71930,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,AUT,2015,40.70796,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BEL,2014,44.70171,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BEL,2015,30.18601,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BIH,2014,0,NIL,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BMU,2010,43.33333,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BOL,2011,26.30089,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BOL,2015,33.59422,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BRA,2013,49.84694,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,BRN,2014,8.29194,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CAN,2015,57.74379,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CHE,2014,45.59298,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CHL,2013,32.10177,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CHL,2016,49.03173,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CPV,2015,57.16312,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CRI,2015,67.91944,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CYM,2016,20.90909,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,CZE,2015,47.61578,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,DEU,2014,47.35537,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,DEU,2015,47.41667,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,DNK,2013,47.67589,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,DNK,2014,47.46759,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,DOM,2013,0,NA,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ECU,2013,26.55488,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ECU,2015,59.73196,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ESP,2014,44.19513,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ESP,2015,35.93725,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,EST,2014,68.53383,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,EST,2015,71.79009,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,FIN,2014,47.69231,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,FIN,2015,52.33429,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,FRA,2014,36.47206,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,FRA,2015,42.13170,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,GHA,2014,56.36196,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,GRC,2015,43.33333,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,HND,2010,45.92147,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,HND,2015,40.00208,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ISL,2015,48.27586,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ITA,2014,51.11307,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ITA,2015,46.02982,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,KOR,2014,64.28571,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,KOR,2015,61.53846,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,LKA,2015,38.11677,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,LTU,2014,66.21960,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,LTU,2015,69.01981,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,LUX,2014,26.76399,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,LUX,2015,28.80435,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,LVA,2014,50,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,LVA,2015,57.40741,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,MEX,2014,39.41853,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,MEX,2015,29.49133,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,MLI,2014,41.37813,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,MLI,2015,33.06350,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,MNG,2014,30.68376,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,NIC,2009,49.75073,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,NLD,2014,43.39623,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,NLD,2015,43.63636,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PAK,2014,35.19356,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PAK,2015,46.60856,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PAN,2013,42.14834,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PAN,2016,54.40691,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PER,2013,55.63714,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PHL,2014,50.55805,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PHL,2015,54.86297,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PRY,2010,51.22163,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PSE,2014,0,NIL,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,PSE,2015,0,NIL,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ROU,2015,65.09690,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,RUS,2014,57.12497,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,SLV,2013,11.01677,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,SRB,2014,41.22821,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,SRB,2015,53.56184,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,SWE,2014,53.75494,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,SWE,2015,54.03226,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,SXM,2013,30.07594,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,SYC,2012,0,NA,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,TGO,2015,41.91830,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,TUR,2014,31.15110,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,TUR,2015,23.01513,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,UGA,2012,40.06805,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,URY,2013,25.56983,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,VNM,2014,70.69622,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,VNM,2015,67.26891,,
CE.RA.SEX.2.OV.CULOCC1.1.A.EXIST2J.2,ZAF,2014,20.06067,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ARM,2014,39.98108,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ARM,2015,46.57616,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,AUT,2014,26.06061,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,AUT,2015,27.56120,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BEL,2014,33.66567,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BEL,2015,37.16161,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BGR,2014,70.04950,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BGR,2015,66.98795,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BIH,2014,54.49573,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BIH,2015,53.63534,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BMU,2010,43.10999,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BOL,2011,22.46949,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BOL,2015,34.03761,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,BRA,2013,60.30689,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CAN,2015,43.84126,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CHE,2014,30.16349,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CHL,2013,38.84173,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CHL,2016,35.00334,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CPV,2015,24.31954,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CRI,2015,26.96935,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CYP,2014,48.07076,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CYP,2015,47.82377,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CZE,2014,50.14217,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,CZE,2015,45.56380,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,DEU,2014,32.50700,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,DEU,2015,32.40173,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,DNK,2013,50.95888,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,DNK,2014,49.68063,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,DOM,2013,20.61277,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ECU,2013,26.93207,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ECU,2015,36.66446,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ESP,2014,36.80172,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ESP,2015,37.64983,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,EST,2014,55.38180,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,EST,2015,59.49299,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,FIN,2014,49.70760,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,FIN,2015,48.75485,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,FRA,2014,34.47715,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,FRA,2015,35.52080,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,GRC,2015,48.16701,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,HND,2010,39.02156,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,HND,2015,41.05998,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,HRV,2015,51.18275,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,HUN,2014,37.91284,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,HUN,2015,46.40355,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ISL,2015,43.63636,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ISR,2014,47.46994,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ITA,2014,39.07670,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ITA,2015,38.48526,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,LKA,2015,62.31254,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,LTU,2014,60.34745,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,LTU,2015,66.71608,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,LUX,2014,41.98767,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,LUX,2015,50.52745,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,LVA,2014,61.60920,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,LVA,2015,61.25000,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MDA,2014,76.15529,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MDA,2015,74.45194,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MEX,2014,57.05146,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MEX,2015,54.46379,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MKD,2014,50.13221,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MKD,2015,50.83113,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MLI,2014,32.08766,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MLI,2015,65.80867,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MLT,2014,21.87262,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,MLT,2015,28.34485,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,NIC,2009,34.72136,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,NLD,2014,22.75449,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,NLD,2015,26.01156,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PAK,2014,37.35594,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PAK,2015,37.01110,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PAN,2013,40.70252,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PAN,2016,40.23608,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PER,2013,41.14945,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PHL,2014,55.48473,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PHL,2015,55.38825,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PRI,2014,39.82900,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PRT,2014,44.30874,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PRT,2015,45.92015,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PRY,2010,31.28148,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PSE,2014,18.91892,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,PSE,2015,16.66667,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ROU,2014,66.36891,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ROU,2015,64.50660,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,RUS,2014,54.22553,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,SLV,2013,11.39474,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,SRB,2014,58.95345,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,SRB,2015,55.54921,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,SVK,2014,43.18442,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,SVK,2015,46.07961,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,SWE,2014,47.04981,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,SWE,2015,47.37654,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,SXM,2013,34.68882,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,SYC,2012,0,NA,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,TGO,2015,41.38398,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,THA,2014,49.22561,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,THA,2015,50.85964,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,TUR,2014,28.88720,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,TUR,2015,31.54576,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,URY,2013,22.60405,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.1,ZAF,2014,39.39187,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,ARM,2014,70.82891,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,ARM,2015,43.30360,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,AUT,2014,61.39535,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,AUT,2015,61.67979,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,BEL,2014,67.43836,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,BEL,2015,64.10033,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,BIH,2014,22.48623,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,BIH,2015,47.11629,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,BMU,2010,56.88073,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,BOL,2011,40.44361,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,BOL,2015,49.39165,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,BRA,2013,71.43578,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,CAN,2015,65.19303,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,CHE,2014,59.28686,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,CHL,2013,52.25717,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,CHL,2016,63.78608,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,CPV,2015,44.49761,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,CRI,2015,64.50994,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,CYP,2014,48.07226,,
CE.RA.SEX.2.OV.CULOCC1.1.A.FTPT1.2,CYP,2015,47.84633,,
